"filename", "language", "SCSS", "JavaScript", "Vue.js", "JSON", "Markdown", "HTML", "CSS", "XML", "Python", "Excel", "CSV", "comment", "blank", "total"
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 7, 6, 33
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/conn.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/dashboard.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 27
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/forgetpassword.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 2, 33
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/getstock.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 3, 23
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/login.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 10, 8, 47
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/predict/data/000001.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7642, 0, 1, 7643
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/predict/gru_predict.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 3, 4, 19
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/predict/lstm_predict.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 3, 5, 20
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/predict/predict.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 6, 16, 116
"/Users/zhangyiyao/Desktop/project/pythonhandler/handler/register.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 11, 8, 58
